pub_date,abstract,snippet,lead_paragraph,web_url,section_name,headline
2016-11-01 10:36:51+00:00,The bank expects the Securities and Futures Commission in the territory to take action over its role as a sponsor of a 2009 initial public offering.,The bank expects the Securities and Futures Commission in the territory to take action over its role as a sponsor of a 2009 initial public offering.,"LONDON — Standard Chartered, a bank that is based in London and has extensive activities in Asia, said on Tuesday that it was facing an inquiry by regulators into its underwriting of a stock sale in Hong Kong.",https://www.nytimes.com/2016/11/02/business/dealbook/standard-chartered-inquiry-hong-kong-ipo.html,Business Day,
2016-11-08 19:06:43+00:00,"When the presidential election is called, there is no guarantee how markets will react. But stocks, currencies and commodities have already provided clues.","When the presidential election is called, there is no guarantee how markets will react. But stocks, currencies and commodities have already provided clues.","Investors generally do not like uncertainty. Now, the biggest unknown hanging over the markets — the outcome of the United States presidential election — is about to be known.",https://www.nytimes.com/2016/11/09/business/dealbook/election-markets-reaction.html,Business Day,
2016-11-09 02:48:35+00:00,"American stocks rose in Wednesday trading, offering a respite from the wild ride in Europe and Asia.","American stocks rose in Wednesday trading, offering a respite from the wild ride in Europe and Asia.","After a sharp sell-off overnight in Asia, markets staged a recovery on Wednesday as investors shook off the shock of a Donald J. Trump presidency and began to focus on whether his mix of policies could spur a still-fragile global economic recovery.",https://www.nytimes.com/2016/11/10/business/dealbook/stock-markets-election.html,Business Day,
2016-11-15 22:07:49+00:00,The confidential filing by Snap Inc. might allow the social network company to hold an offering as soon as March.,The confidential filing by Snap Inc. might allow the social network company to hold an offering as soon as March.,"The clock has started for one of the most eagerly awaited market debuts of 2017: that of Snapchat, the popular messaging service.",https://www.nytimes.com/2016/11/16/business/dealbook/snapchats-parent-files-for-a-stock-offering.html,Business Day,
2016-11-25 21:06:53+00:00,"Global investors will be able to tap China’s tech-heavy Shenzhen market, but many investors worry about last year’s crash and government interference.","Global investors will be able to tap China’s tech-heavy Shenzhen market, but many investors worry about last year’s crash and government interference.","HONG KONG — Global investors in two weeks will get direct access for the first time to the stock market in the Chinese city of Shenzhen, giving them a chance to bet on a tech-heavy clutch of private companies on an exchange sometimes called China’s Nasdaq.",https://www.nytimes.com/2016/11/25/business/dealbook/china-hongkong-shenzhen-connect.html,Business Day,
2016-12-02 10:33:58+00:00,"The company, known for its beauty-enhancing app and phones made for self-portraits, plans to raise up to $710 million with its listing in Hong Kong.","The company, known for its beauty-enhancing app and phones made for self-portraits, plans to raise up to $710 million with its listing in Hong Kong.","HONG KONG — For users of Meitu’s signature app, a beautiful touch-up at the press of a button is free.",https://www.nytimes.com/2016/12/02/business/dealbook/china-meitu-selfie-app-valuation.html,Business Day,
2016-12-13 23:31:35+00:00,Mark Zuckerberg took a page from Google’s playbook to keep control of his company while he gives a majority of his stake away. But Facebook investors may have a lever.,Mark Zuckerberg took a page from Google’s playbook to keep control of his company while he gives a majority of his stake away. But Facebook investors may have a lever.,"Mark Zuckerberg wants to give away nearly all his stake in Facebook, and yet still keep control of the company he helped found. What’s a tech billionaire to do?",https://www.nytimes.com/2016/12/13/business/dealbook/a-potential-hitch-in-zuckerbergs-stock-plan-for-facebook.html,Business Day,
2016-12-15 16:39:37+00:00,"Conflicting signals in the market, and from some popular barometers, raise a question: What should investors, of whatever political leanings, do now?","Conflicting signals in the market, and from some popular barometers, raise a question: What should investors, of whatever political leanings, do now?",So much for the “January barometer.”,https://www.nytimes.com/2016/12/15/business/trump-effect-investors-stock-market.html,Business Day,
2016-12-19 13:00:03+00:00,"It’s worth keeping your eyes wide open about the risks investors are taking, and the limited compensation they’re getting for it.","It’s worth keeping your eyes wide open about the risks investors are taking, and the limited compensation they’re getting for it.","A new president won’t take office for another month, but the financial markets’ early verdict on the Donald J. Trump era is in, and it is straightforward.",https://www.nytimes.com/2016/12/19/upshot/the-stock-market-looks-awfully-expensive-since-the-trump-rally.html,The Upshot,
2016-12-20 10:22:58+00:00,The British-based exchange operator is exploring the sale of LCH S.A. in hopes of winning approval from European regulators for its merger with Deutsche Börse.,The British-based exchange operator is exploring the sale of LCH S.A. in hopes of winning approval from European regulators for its merger with Deutsche Börse.,"LONDON — The London Stock Exchange Group said on Tuesday that it was in “exclusive” talks to sell the French arm of its majority-owned clearing business to Euronext, part of the British-based company’s efforts to win regulatory approval for a merger with Deutsche Börse.",https://www.nytimes.com/2016/12/20/business/dealbook/lse-deutsche-borse-euronext-merger.html,Business Day,
2016-12-23 20:56:41+00:00,Two professors say an S.E.C. rule allowing very short delays in information-sharing is having the negative effect on investors they predicted.,Two professors say an S.E.C. rule allowing very short delays in information-sharing is having the negative effect on investors they predicted.,"Since the election, stock prices have risen sharply on hopes that a wave of pro-growth policies under Donald J. Trump will drive up equity prices even further.",https://www.nytimes.com/2016/12/23/business/dealbook/who-benefits-from-market-speed-bumps-the-exchanges.html,Business Day,
2016-12-25 21:41:01+00:00,"The Dow has risen 14.4 percent this year, to 19,933.81. And on Tuesday, the Conference Board will release its confidence report for December.","The Dow has risen 14.4 percent this year, to 19,933.81. And on Tuesday, the Conference Board will release its confidence report for December.",Here’s a look at what’s coming up this week.,https://www.nytimes.com/2016/12/25/business/20000-in-2016-dow-chases-milestone-as-consumer-confidence-data-comes.html,Business Day,
2017-01-03 10:05:31+00:00,L.S.E. is seeking to sell the French arm of its clearing business to try to win regulators’ approval for a merger with Deutsche Börse.,L.S.E. is seeking to sell the French arm of its clearing business to try to win regulators’ approval for a merger with Deutsche Börse.,"LONDON — Euronext said on Tuesday that it had offered to buy the French arm of the London Stock Exchange Group’s majority-owned clearing business, as the British company looks to win regulatory approval for a merger with Deutsche Börse.",https://www.nytimes.com/2017/01/03/business/dealbook/euronext-lse-lch-clearnet.html,Business Day,
2017-01-06 01:38:35+00:00,"The no-frills passenger airline is looking to raise $500 million in its initial public offering, implying a valuation of about $2 billion.","The no-frills passenger airline is looking to raise $500 million in its initial public offering, implying a valuation of about $2 billion.","Warren E. Buffett recently revealed a willingness to invest in airlines after years of shunning them, and ever since, those stocks have soared. Now, one more company is aiming to be added to the list of publicly traded airlines.",https://www.nytimes.com/2017/01/05/business/dealbook/frontier-airlines-stock-ipo.html,Business Day,
2017-01-13 20:42:20+00:00,Solid gains in performance for the year still don’t justify the big gains in their share prices since Election Day.,Solid gains in performance for the year still don’t justify the big gains in their share prices since Election Day.,"America’s big banks are laying out their base case to Washington. Bank of America, JPMorgan Chase and Wells Fargo all generated enough profit to beat estimates in the fourth quarter. Even so, none performed nearly well enough to justify their stock gains since the election.",https://www.nytimes.com/2017/01/13/business/dealbook/big-banks-reap-stock-gains-ahead-of-profits.html,Business Day,
2017-01-25 21:59:37+00:00,"Before I became a financial reporter, I was what they used to call a “customer’s man.” Nevermind that I’m a woman.","Before I became a financial reporter, I was what they used to call a “customer’s man.” Nevermind that I’m a woman.",Times Insider shares historic insights from The New York Times.,https://www.nytimes.com/2017/01/25/insider/the-dows-record-rise-sends-a-former-wall-street-stock-broker-back-in-time.html,Times Insider,
2017-02-08 18:50:25+00:00,"Despite turmoil on the Mexican stock market after Donald Trump’s election, shares of the world’s biggest tequila maker are set to begin trading.","Despite turmoil on the Mexican stock market after Donald Trump’s election, shares of the world’s biggest tequila maker are set to begin trading.","Snapchat’s parent might be the most prominent company to seek an initial public offering this year. But until the start-up begins trading, that honor will briefly belong to Jose Cuervo.",https://www.nytimes.com/2017/02/08/business/dealbook/jose-cuervo-seeks-more-than-700-million-in-a-stock-offering.html,Business Day,
2017-02-23 19:43:21+00:00,"Treasury Secretary Mnuchin says the market’s record highs show faith in promises of tax reform and stimulus, but some policies may portend a downturn.","Treasury Secretary Mnuchin says the market’s record highs show faith in promises of tax reform and stimulus, but some policies may portend a downturn.","Steven Mnuchin’s stock-market brag could turn out to be a double-edged sword. The new Treasury secretary says the postelection rally in the equities market reflects faith in President Trump and his promises for tax changes and fiscal stimulus. Both plans need approval from Congress, and may be accompanied by higher inflation. Anti-immigrant and trade policies could also mute market gains.",https://www.nytimes.com/2017/02/23/business/dealbook/he-who-lives-by-the-stock-market-rally.html,Business Day,
2017-02-27 01:23:51+00:00,The exchange said its union with Deutsche Börse was in jeopardy after European regulators demanded the sale of an additional asset.,The exchange said its union with Deutsche Börse was in jeopardy after European regulators demanded the sale of an additional asset.,"LONDON — The London Stock Exchange Group said late on Sunday that European regulators were unlikely to approve its merger with Deutsche Börse, which would have created a European heavyweight in a rapidly consolidating industry.",https://www.nytimes.com/2017/02/26/business/dealbook/london-stock-exchange-merger-deutsche-borse.html,Business Day,
2017-03-02 11:23:58+00:00,"Will Snapchat’s parent dash to glory, like Alibaba, when the investment world gets the chance to buy up shares? Or will it stumble out of the gate, like Facebook?","Will Snapchat’s parent dash to glory, like Alibaba, when the investment world gets the chance to buy up shares? Or will it stumble out of the gate, like Facebook?","For Snap, it’s all about that first-day pop.",https://www.nytimes.com/2017/03/02/business/dealbook/snap-bridgewater-markets-yahoo.html,Business Day,
2017-03-02 17:41:03+00:00,The initial public offering of the photo-messaging and camera company could open the floodgates for other tech start-ups.,The initial public offering of the photo-messaging and camera company could open the floodgates for other tech start-ups.,All hail Snap’s initial public offering.,https://www.nytimes.com/2017/03/02/technology/daily-report-snap-jumps-into-the-stock-market.html,Technology,
2017-03-03 21:02:28+00:00,"Uber is considering ways to make its stock compensation policies more friendly to its workers, said people with knowledge of a meeting where the issue was discussed.","Uber is considering ways to make its stock compensation policies more friendly to its workers, said people with knowledge of a meeting where the issue was discussed.",Uber has lurched from one blow to its reputation after another. Now it is trying to contain some of the damage to employees.,https://www.nytimes.com/2017/03/03/technology/uber-said-to-consider-changes-to-employee-stock-compensation.html,Technology,
2017-03-07 11:31:30+00:00,Shares in Snapchat’s parent fell 12 percent and closed below their $24 opening price as several analysts issued sell recommendations.,Shares in Snapchat’s parent fell 12 percent and closed below their $24 opening price as several analysts issued sell recommendations.,Snap shares have tumbled for the first time since their soaring debut last week.,https://www.nytimes.com/2017/03/07/business/dealbook/snap-softbank-trump-deutsche-bank.html,Business Day,
2017-03-08 20:44:14+00:00,"Private companies must hire outside firms to value shares issued to employees, but it is a costly and complex process that yields curiously precise numbers.","Private companies must hire outside firms to value shares issued to employees, but it is a costly and complex process that yields curiously precise numbers.","You want to know the dirty, little secret of Silicon Valley? It’s called the 409A valuation.",https://www.nytimes.com/2017/03/08/business/dealbook/valuation-shell-game-silicon-valleys-dirty-secret.html,Business Day,
2017-03-22 01:43:38+00:00,The Standard & Poor’s 500-stock index had gone 64 consecutive trading days without declining more than 1 percent in a trading session.,The Standard & Poor’s 500-stock index had gone 64 consecutive trading days without declining more than 1 percent in a trading session.,It had been one of Wall Street’s more confounding streaks.,https://www.nytimes.com/2017/03/21/business/dealbook/standard-and-poors-500-ends-64-day-streak.html,Business Day,
2017-03-27 15:23:50+00:00,"With new doubts from investors about items on the Trump agenda, shares opened sharply lower before the market recovered to end the day little changed.","With new doubts from investors about items on the Trump agenda, shares opened sharply lower before the market recovered to end the day little changed.","For a time on Monday, one question appeared to haunt stock market investors from Tokyo to Manhattan: Will President Trump be able to live up to his promises to reduce taxes and cut regulation?",https://www.nytimes.com/2017/03/27/business/dealbook/trump-markets-stocks-dollar.html,Business Day,
2017-03-29 09:25:08+00:00,The decision came after the London exchange said it was unwilling to sell a bond trading platform to appease regulators.,The decision came after the London exchange said it was unwilling to sell a bond trading platform to appease regulators.,"LONDON — The London Stock Exchange and Deutsche Börse have tried to merge three times since 2000, hoping to create a European stock market heavyweight. And now, after a ruling from European regulators on Wednesday, all three efforts have failed.",https://www.nytimes.com/2017/03/29/business/dealbook/deutsche-borse-london-stock-exchange.html,Business Day,
2017-04-06 02:33:16+00:00,"Standing with a reusable booster and a model of a capsule for carrying humans into space, the billionaire disclosed that he had been financing his rocket company by selling shares in his company.","Standing with a reusable booster and a model of a capsule for carrying humans into space, the billionaire disclosed that he had been financing his rocket company by selling shares in his company.","COLORADO SPRINGS — Standing against the backdrop of his New Shepard rocket booster and a full-scale mock capsule for carrying humans into space, Jeff Bezos revealed on Wednesday that he was selling about $1 billion in Amazon stock a year to finance his Blue Origin rocket company.",https://www.nytimes.com/2017/04/05/science/blue-origin-rocket-jeff-bezos-amazon-stock.html,Science,
2017-04-10 15:31:21+00:00,The two firms will operate under a single holding company as they seek greater scale amid weaker pricing in the trucking industry.,The two firms will operate under a single holding company as they seek greater scale amid weaker pricing in the trucking industry.,"Two American trucking companies, Knight Transportation and Swift Transportation Company, said on Monday that they would combine in an all-stock deal as they seek scale amid pricing pressure in the trucking sector.",https://www.nytimes.com/2017/04/10/business/dealbook/knight-swift-transportation-company.html,Business Day,
2017-04-24 23:54:29+00:00,"Ms. Mayer, Yahoo’s chief executive, failed to return the company to greatness but will have a big payday after the sale thanks to her stock, stock options and restricted stock units.","Ms. Mayer, Yahoo’s chief executive, failed to return the company to greatness but will have a big payday after the sale thanks to her stock, stock options and restricted stock units.","SAN FRANCISCO — Yahoo shareholders will vote June 8 on whether to sell the company’s internet businesses to Verizon Communications for $4.48 billion. A yes vote, which is widely expected, would end Marissa Mayer’s largely unsuccessful five-year effort to restore the internet pioneer to greatness.",https://www.nytimes.com/2017/04/24/technology/marissa-mayer-will-make-186-million-on-yahoos-sale-to-verizon.html,Technology,
2017-04-25 15:27:55+00:00,"Stock market indexes rose sharply, with the Nasdaq ending above 6,000, on reports that President Trump was seeking to cut corporate taxes.","Stock market indexes rose sharply, with the Nasdaq ending above 6,000, on reports that President Trump was seeking to cut corporate taxes.","Propelled by the skyrocketing returns of large technology stocks, the Nasdaq composite index pushed past the 6,000 level for the first time in its history.",https://www.nytimes.com/2017/04/25/business/dealbook/stock-market-trump-taxes.html,Business Day,
2017-04-26 00:19:08+00:00,"An initial public offering would let Dole’s owner, the billionaire David H. Murdock, cash in after taking the company private in 2013.","An initial public offering would let Dole’s owner, the billionaire David H. Murdock, cash in after taking the company private in 2013.","SAN FRANCISCO — It was a little more than three years ago when the billionaire David H. Murdock took the Dole Food Company, the business synonymous with Hawaiian pineapples, private for the second time.",https://www.nytimes.com/2017/04/25/business/dealbook/dole-food-company-ipo.html,Business Day,
2017-04-28 20:06:41+00:00,"The Standard & Poor’s 500-stock index is up about 5 percent since Mr. Trump’s inauguration, the best start for a president since the elder George Bush.","The Standard & Poor’s 500-stock index is up about 5 percent since Mr. Trump’s inauguration, the best start for a president since the elder George Bush.","In his first 100 days as president, Donald J. Trump may have found much of his agenda stymied, like a health care overhaul and a hotly contested immigration order.",https://www.nytimes.com/2017/04/28/business/dealbook/trump-stocks-100-days-markets.html,Business Day,
2017-04-30 18:31:43+00:00,"The market “is not a stock casino,” says its top executive, despite startling jumps and drops in some stocks that have put a focus on Chinese traders.","The market “is not a stock casino,” says its top executive, despite startling jumps and drops in some stocks that have put a focus on Chinese traders.",HONG KONG — Meitu had been a snoozer of a stock since listing in Hong Kong in December. Then investors from mainland China had a chance to buy in.,https://www.nytimes.com/2017/04/30/business/meitu-hong-kong-stock-connect-china.html,Business Day,
2017-04-30 20:30:35+00:00,Apple’s shares are up nearly 60 percent since last summer. Investors hope new iPhones due in September will prompt many Apple users to upgrade.,Apple’s shares are up nearly 60 percent since last summer. Investors hope new iPhones due in September will prompt many Apple users to upgrade.,"SAN FRANCISCO — A year ago, many investors had given up on Apple, whose stock price had fallen more than 30 percent from its 2015 peak. Apple’s once-unstoppable growth had come to a crashing halt: The number of iPhones sold was down 13 percent, and the company posted its first revenue decline in 13 years.",https://www.nytimes.com/2017/04/30/technology/apples-stock-races-ahead-as-investors-bet-on-new-iphones.html,Technology,
2017-05-02 23:38:41+00:00,"Since President Trump was elected, as political risks have increased at home and abroad, complacency among investors has rarely been so widespread.","Since President Trump was elected, as political risks have increased at home and abroad, complacency among investors has rarely been so widespread.",It has become one of the knottier puzzles on Wall Street.,https://www.nytimes.com/2017/05/02/business/dealbook/vix-political-risk.html,Business Day,
2017-05-10 20:55:38+00:00,"More investors see market corrections as buying opportunities, not as warnings, and that worries some money managers, who ask: What happens when the dip grows?","More investors see market corrections as buying opportunities, not as warnings, and that worries some money managers, who ask: What happens when the dip grows?",Buy the dip.,https://www.nytimes.com/2017/05/10/business/dealbook/buying-into-the-turmoil-investors-embrace-the-risks.html,Business Day,
2017-05-12 20:36:39+00:00,"By eschewing a conventional initial public offering, Spotify would signal that it is not going public to raise additional money.","By eschewing a conventional initial public offering, Spotify would signal that it is not going public to raise additional money.","SAN FRANCISCO — Spotify helped popularize streaming music when downloading, or pirating, songs was mainstream. Now, the service may be veering away from the mainstream in going public.",https://www.nytimes.com/2017/05/12/business/spotify-said-to-lean-toward-direct-listing-on-nyse.html,Business Day,
2017-05-17 14:06:08+00:00,"Investors have shrugged off previous turmoil in the Trump administration, but not the latest episode.","Investors have shrugged off previous turmoil in the Trump administration, but not the latest episode.","Confidence in President Trump’s agenda to stoke economic growth was questioned Wednesday, as stocks tumbled and the dollar weakened.",https://www.nytimes.com/2017/05/17/business/dealbook/stocks-markets.html,Business Day,
2017-05-18 18:32:08+00:00,"Even after Wednesday’s sell-off, the market is still trading at a multiple that is hard to justify in the absence of President Trump’s promised tax cut.","Even after Wednesday’s sell-off, the market is still trading at a multiple that is hard to justify in the absence of President Trump’s promised tax cut.",Wall Street is finally waking up to the reality in Washington. The Standard & Poor’s 500-stock index fell 1.8 percent on Wednesday in the most notable reversal to the so-called Trump rally since last year’s election. Stockholders nevertheless remain too optimistic about any policy uplift.,https://www.nytimes.com/2017/05/18/business/dealbook/stocks-are-responding-to-washington-thats-bad-news-for-markets.html,Business Day,
2017-05-25 15:09:43+00:00,"Whether Brexit or Brazil, scandal or crisis, what seems momentous news can be shaky ground for investment decisions, as some hedge funds have found.","Whether Brexit or Brazil, scandal or crisis, what seems momentous news can be shaky ground for investment decisions, as some hedge funds have found.","The United States stock market shuddered last week on a report that President Trump had tried to stop an F.B.I. investigation of his former national security adviser, with the Dow Jones industrials falling 373 points in one day and drawing comparisons to the Watergate-era bear market.",https://www.nytimes.com/2017/05/25/business/stock-market-politics-volatility.html,Business Day,
2017-06-02 16:20:54+00:00,"The Nikkei index has gained 10 percent since mid-April, on the back of strong growth in Japan and the United States, as well as improved corporate profits.","The Nikkei index has gained 10 percent since mid-April, on the back of strong growth in Japan and the United States, as well as improved corporate profits.","TOKYO — Japan’s main stock index surged to an 18-month high on Friday, breaking the 20,000 level for the first time since late 2015.",https://www.nytimes.com/2017/06/02/business/dealbook/japan-stocks-nikkei.html,Business Day,
2017-06-02 20:56:30+00:00,"The meal delivery service plans to go public. But even as sales rise, competition is circling, marketing costs are rising and losses are mounting.","The meal delivery service plans to go public. But even as sales rise, competition is circling, marketing costs are rising and losses are mounting.","Blue Apron, the meal-kit delivery company that wants to go public, serves up delicious meals and tantalizing sales growth. But look closely at the ingredients. New-customer acquisition costs are surging, customers are ordering fewer meals, and competitors abound. Like Groupon before it, Blue Apron is a case where the product is fine but the stock is best avoided.",https://www.nytimes.com/2017/06/02/business/dealbook/blue-apron-has-a-good-product-beware-of-the-stock.html,Business Day,
2017-06-13 01:26:52+00:00,Uber’s stock buyback deal requires workers to follow the “instructions of Travis Kalanick” on “any and all matters” submitted to a shareholder vote.,Uber’s stock buyback deal requires workers to follow the “instructions of Travis Kalanick” on “any and all matters” submitted to a shareholder vote.,"SAN FRANCISCO — Travis Kalanick, the chief executive of Uber, already wields plenty of control over the company because it is structured to favor its founders. But Mr. Kalanick is quietly amassing even more control than entrepreneurs typically enjoy at their start-ups.",https://www.nytimes.com/2017/06/12/technology/uber-chief-travis-kalanick-stock-buyback.html,Technology,
2017-06-20 21:03:50+00:00,"Inclusion in MSCI’s emerging markets index, even on a modest scale, will make it more important for foreign money managers to invest in China.","Inclusion in MSCI’s emerging markets index, even on a modest scale, will make it more important for foreign money managers to invest in China.","HONG KONG — China’s effort to open its door to foreign investors has received a big push, as its stocks were accepted into a closely followed global index.",https://www.nytimes.com/2017/06/20/business/dealbook/china-msci-stock-index.html,Business Day,
2017-06-22 19:16:30+00:00,Blackstone has expanded its assets under management and successfully sold many assets. But the private equity firm will have to do more to win over wary investors.,Blackstone has expanded its assets under management and successfully sold many assets. But the private equity firm will have to do more to win over wary investors.,"In a sense, Blackstone is back where it started. On June 22, 2007, at what turned out to be a market peak, Steve Schwarzman and Pete Peterson took their private equity firm public in a ballyhooed transaction that inspired rivals to do the same. A decade on, the firm’s units are trading just above their $31 price ahead of their New York Stock Exchange debut. A better result over the next 10 years could require Blackstone to financially re-engineer itself.",https://www.nytimes.com/2017/06/22/business/dealbook/ten-years-after-going-public-blackstone-stock-hasnt-budged.html,Business Day,
2017-06-29 15:27:46+00:00,The disappointing opening reflects a push back by investors against ambitious price and valuation expectations in initial offerings.,The disappointing opening reflects a push back by investors against ambitious price and valuation expectations in initial offerings.,"Shares of Blue Apron had a bland market debut on Thursday, as investors proved wary of the meal-kit provider and its initial public offering.",https://www.nytimes.com/2017/06/29/business/dealbook/blue-apron-shares-ipo.html,Business Day,
2017-07-05 21:53:22+00:00,The explosion in index-tracking E.T.F.s and soaring tech stocks have put traditional mutual fund managers like those at Parnassus Investments on the defensive.,The explosion in index-tracking E.T.F.s and soaring tech stocks have put traditional mutual fund managers like those at Parnassus Investments on the defensive.,"Technology stocks had another scorching weeklong run last month, capped off by Amazon’s startling decision to buy Whole Foods for $13.4 billion.",https://www.nytimes.com/2017/07/05/business/dealbook/tech-stocks-boom-but-some-stock-pickers-are-wary.html,Business Day,
2017-07-06 10:02:14+00:00,The combination of soaring tech stocks and ever-popular exchange-traded funds has traditional fund managers scratching their heads.,The combination of soaring tech stocks and ever-popular exchange-traded funds has traditional fund managers scratching their heads.,"Technology stocks are soaring. Money is being poured into low-cost exchange-traded funds. And these funds are piling into companies like Facebook, Apple, Amazon, Netflix and Google — known as the FANG stocks for the companies’ first initials.",https://www.nytimes.com/2017/07/06/business/dealbook/morning-agenda-tech-stocks-faang-etfs-stock-pickers.html,Business Day,
2017-07-13 16:37:51+00:00,Stock exchanges are competing for the energy company’s blockbuster public offering. Analysts say the final decision is likely to come down to London and New York.,Stock exchanges are competing for the energy company’s blockbuster public offering. Analysts say the final decision is likely to come down to London and New York.,"LONDON — London and New York have been battling for months over what could be the biggest public offering in history, Saudi Arabia’s state energy company Saudi Aramco.",https://www.nytimes.com/2017/07/13/business/dealbook/london-aramco-ipo-new-york.html,Business Day,
2017-07-31 23:58:35+00:00,"Steven Soderbergh wants to replicate what Hollywood studios do, only with fewer resources and more creative and economic control for filmmakers.","Steven Soderbergh wants to replicate what Hollywood studios do, only with fewer resources and more creative and economic control for filmmakers.",LOS ANGELES — I want movie studios to keep their grubby paws off my money. And I want complete control over how my films are marketed.,https://www.nytimes.com/2017/07/31/business/media/with-logan-lucky-soderbergh-hopes-to-change-films-business-model.html,Business Day,
2017-08-02 00:59:18+00:00,Wall Street hit a new threshold as money continued to flow into stocks and exchange-traded funds. But the dollar’s fall has been a near-mirror image.,Wall Street hit a new threshold as money continued to flow into stocks and exchange-traded funds. But the dollar’s fall has been a near-mirror image.,"Six months into the Trump presidency, two symbols of American financial might — the Dow and the dollar — have taken divergent paths, highlighting the complexities that investors face as the global economy hums, while Washington is enmeshed in political turmoil.",https://www.nytimes.com/2017/08/01/business/dealbook/dow-22000-stock-markets-dollar-value.html,Business Day,
2017-08-03 18:59:33+00:00,"As a candidate, Donald Trump warned about the fragile economy and the overinflated stock market. As president, he takes credit for every record high.","As a candidate, Donald Trump warned about the fragile economy and the overinflated stock market. As president, he takes credit for every record high.","WASHINGTON — As America’s stock markets have reached record highs, they have had few louder cheerleaders than President Trump.",https://www.nytimes.com/2017/08/03/us/politics/trump-praises-the-stock-market-he-once-said-was-a-bubble.html,U.S.,
2017-08-08 22:41:47+00:00,Prosecutors sought the action just months before Mr. Wey was scheduled to be tried on charges that he orchestrated a stock-manipulation scheme.,Prosecutors sought the action just months before Mr. Wey was scheduled to be tried on charges that he orchestrated a stock-manipulation scheme.,Federal prosecutors have dismissed securities fraud charges against the New York financier Benjamin Wey after a judge tossed out much of the evidence against him in June.,https://www.nytimes.com/2017/08/08/business/dealbook/securities-fraud-case-against-financier-benjamin-wey-is-dismissed.html,Business Day,
2017-08-09 19:08:15+00:00,"Stocks are modestly lower, while gold, a traditional haven for investors, continues to climb in value.","Stocks are modestly lower, while gold, a traditional haven for investors, continues to climb in value.","President Trump threatened nuclear war with North Korea, and the markets yawned.",https://www.nytimes.com/2017/08/09/business/dealbook/stock-markets-investor-caution.html,Business Day,
2017-08-10 17:08:04+00:00,"The venerable aircraft maker is the Dow’s top performer this year, buoyed by its own execution and forces beyond its control.","The venerable aircraft maker is the Dow’s top performer this year, buoyed by its own execution and forces beyond its control.","Move over, FANG stocks — the listings powered by Facebook, Apple, Netflix and Google. Here’s a one-word explanation for why the Dow Jones industrial average and Standard & Poor’s 500-stock index hit a new high on Monday despite geopolitical tensions, turmoil in the White House and the threat of higher interest rates:",https://www.nytimes.com/2017/08/10/business/boeing-stock-market.html,Business Day,
2017-08-10 21:17:40+00:00,"It has closed about a hundred stores, invested in its e-commerce operation and put many, many things on sale. But nothing seems to stop Macy’s downward spiral. ","It has closed about a hundred stores, invested in its e-commerce operation and put many, many things on sale. But nothing seems to stop Macy’s downward spiral. ","It has closed about a hundred stores, invested in its e-commerce operation and put many, many things on sale.",https://www.nytimes.com/2017/08/10/business/dealbook/macys-stock-price-sales-decline.html,Business Day,
2017-08-10 23:56:24+00:00,"After a long period of ignoring Washington upheaval, investors went on a selling spree after provocative remarks by President Trump and the North Korean government.","After a long period of ignoring Washington upheaval, investors went on a selling spree after provocative remarks by President Trump and the North Korean government.","Exit greed, enter fear.",https://www.nytimes.com/2017/08/10/business/dealbook/stock-market-volatility-north-korea.html,Business Day,
2017-08-11 10:39:55+00:00,Concern in the markets was a shift from the general upswing in American share prices during the Trump administration.,Concern in the markets was a shift from the general upswing in American share prices during the Trump administration.,"LONDON — A sell-off in global markets accelerated on Friday as tensions between the United States and North Korea escalated, driving investors toward havens.",https://www.nytimes.com/2017/08/11/business/dealbook/stock-markets-trump-north-korea.html,Business Day,
2017-08-23 20:52:25+00:00,Such a move would bolster Uber’s damaged brand and help keep drivers. But the S.E.C. would need to approve and existing investors could present a roadblock.,Such a move would bolster Uber’s damaged brand and help keep drivers. But the S.E.C. would need to approve and existing investors could present a roadblock.,Uber has dug itself into a hole.,https://www.nytimes.com/2017/08/23/business/dealbook/stock-handouts-to-drivers-could-help-steady-uber.html,Business Day,
2017-09-05 22:12:26+00:00,"Investor jitters led to the United States stock market’s worst day in almost three weeks, but Asian markets were mostly unruffled.","Investor jitters led to the United States stock market’s worst day in almost three weeks, but Asian markets were mostly unruffled.",Nervousness over North Korea and debt ceiling discussions in Washington sent stock indexes sliding on Tuesday to their largest single-day losses in three weeks.,https://www.nytimes.com/2017/09/05/business/markets-stocks-north-korea-debt-ceiling.html,Business Day,
2017-09-11 23:51:59+00:00,"The stock sales have added to the consumer backlash over the breach, which may have compromised the sensitive information of 143 million Americans.","The stock sales have added to the consumer backlash over the breach, which may have compromised the sensitive information of 143 million Americans.","Leaders of the Senate Finance Committee on Monday demanded answers from Equifax about its major data breach, including pressing for more details about three Equifax executives who sold shares after the breach was discovered.",https://www.nytimes.com/2017/09/11/business/equifax-breach-stock-sale.html,Business Day,
2017-09-14 10:44:53+00:00,Frankfurt prosecutors have been examining share purchases by the exchange operator’s C.E.O. before merger talks with the London Stock Exchange.,Frankfurt prosecutors have been examining share purchases by the exchange operator’s C.E.O. before merger talks with the London Stock Exchange.,"The German stock exchange operator Deutsche Börse has agreed to pay 10.5 million euros, or about $12.5 million, in fines to resolve an investigation by German authorities into possible insider trading before its talks to merge with the London Stock Exchange Group became public.",https://www.nytimes.com/2017/09/14/business/dealbook/deutsche-boerse-insider-trading.html,Business Day,
